,0
12755,5865.50387645173
12756,5860.529525373625
12757,5834.555207711449
12758,5846.580922876455
12759,5862.606670279493
12760,5843.632449331018
12761,5846.658259441097
12762,5842.684100019424
12763,5858.709970475324
12764,5848.735870217765
12765,5836.761798655366
12766,5866.787755196407
12767,5839.813739248836
12768,5856.839750220284
12769,5872.865787518067
12770,5845.891850549198
12771,5856.917938720402
12772,5858.944051438113
12773,5848.970188108497
12774,5830.99634813745
12775,5844.022530930614
12776,5851.048735893385
12777,5836.07496243092
12778,5872.101209948149
12779,5860.127477849781
12780,5874.153765540318
12781,5864.180072424061
12782,5849.20639790512
12783,5855.232741387423
12784,5858.259102274724
12785,5886.285479970617
12786,5856.311873878542
12787,5857.338283401793
12788,5863.364707943529
12789,5861.391146906784
12790,5866.417599694475
12791,5849.444065709413
12792,5854.47054435431
12793,5865.497035031789
12794,5863.523537144397
12795,5865.550050094606
12796,5842.576573284834
12797,5853.603106117442
12798,5857.629647994752
12799,5859.656198319054
12800,5856.682756492613
12801,5870.709321917681
12802,5871.735893996507
12803,5858.762472131343
12804,5856.789055724455
12805,5865.815644178134
12806,5876.842236894702
12807,5875.868833276526
12808,5882.895432726023
12809,5859.922034645669
12810,5889.9486384380125
12811,5876.975243505682
12812,5848.001849251392
12813,5859.028455077958
12814,5862.055060388302
12815,5866.081664585463
12816,5861.1082670726055
12817,5857.134867253029
12818,5857.16146453018
12819,5872.188058307657
12820,5841.2146479892235
12821,5863.241232978813
12822,5867.267812680545
12823,5856.294386498726
12824,5856.320953837867
12825,5856.347514102687
12826,5877.374066698123
12827,5871.400611029344
12828,5875.427146501753
12829,5859.453672521003
12830,5865.480188493001
12831,5882.5066938239215
12832,5875.533187920213
12833,5873.559670188609
12834,5855.5861400361355
12835,5862.612596870121
12836,5867.639040098206
12837,5859.665469128354
12838,5851.691883368857
12839,5850.718282228347
12840,5871.744665115805
12841,5877.771031440571
12842,5887.797380612351
12843,5845.823712041229
12844,5874.850025137673
12845,5862.876319312548
12846,5857.902593977121
12847,5846.928848543075
12848,5857.9550824225125
12849,5848.981295027971
12850,5897.007485772427
12851,5868.033654069307
12852,5874.059799332496
12853,5886.085920976351
12854,5854.112018415703
12855,5876.138091065869
12856,5884.164138342666
12857,5878.190159662412
12858,5873.216154441941
12859,5877.24212209861
12860,5855.268062050307
12861,5857.293973715464
12862,5870.319856513059
12863,5863.345709862634
12864,5838.371533184297
12865,5868.397325898734
12866,5868.423087427219
12867,5876.448817191619
12868,5875.474514614409
12869,5861.500179118674
12870,5893.525810128125
12871,5877.551407067104
12872,5869.576969360593
12873,5880.602496434221
12874,5871.627987714282
12875,5858.653442627734
12876,5862.67886060221
12877,5871.7042410660315
12878,5856.729583448212
12879,5877.754887178471
12880,5867.780151687238
12881,5877.805376405665
12882,5861.830560765632
12883,5862.855704199762
12884,5845.88080614142
12885,5877.905866024734
12886,5861.930883284592
12887,5861.955857356659
12888,5837.980787677384
12889,5881.005673684004
12890,5852.030514814562
12891,5848.055310507905
12892,5864.080060203703
12893,5852.10476334245
12894,5847.129419365476
12895,5854.154027714957
12896,5858.178587833921
12897,5868.203099166256
12898,5883.227561156726
12899,5849.251973250967
12900,5872.2763348955095
12901,5864.300645537776
12902,5851.324904626097
12903,5848.349111609714
12904,5875.373265938792
12905,5858.39736706443
12906,5874.421414438661
12907,5868.4454075144695
12908,5883.469345745796
12909,5858.493228587547
12910,5856.517055495601
12911,5870.540825926819
12912,5879.564539339054
12913,5864.588195191157
12914,5892.611792942986
12915,5892.635332055416
12916,5882.658811990347
12917,5850.682232210711
12918,5877.7055921804795
12919,5863.728891364678
12920,5834.588026665281
12921,5891.6112026776445
12922,5869.634316305886
12923,5867.657367019312
12924,5826.680354288315
12925,5825.703277584393
12926,5815.726136380148
12927,5808.7489301493
12928,5843.771658366691
12929,5825.7943205082975
12930,5836.816916051236
12931,5823.839444473772
12932,5840.861905255327
12933,5824.884297876488
12934,5810.906621819016
12935,5811.928876565852
12936,5847.951061601128
12937,5827.973176410172
12938,5826.995220479516
12939,5840.017193296911
12940,5856.039094351323
12941,5832.060923132951
12942,5834.082679133232
12943,5860.104361844846
12944,5822.125970761728
12945,5819.147505379074
12946,5832.168965193349
12947,5841.190349702295
12948,5854.211658404938
12949,5861.232890801598
12950,5845.254046393896
12951,5838.275124684758
12952,5846.296125178432
12953,5830.317047380482
12954,5851.33789079781
12955,5836.3586549386555
12956,5825.379339312603
12957,5846.399943430594
12958,5836.420466804931
12959,5835.440908949286
12960,5848.461269378709
12961,5820.481547609637
12962,5843.501743159896
12963,5849.521855548715
12964,5864.541884296729
12965,5848.56182892599
12966,5832.58168895997
12967,5840.601463923574
12968,5847.6211533431415
12969,5837.64075674646
12970,5840.660273662768
12971,5836.679703622764
12972,5858.699046158612
12973,5843.718300803952
12974,5843.737467093905
12975,5856.756544565083
12976,5850.77553275559
12977,5837.794431205036
12978,5866.813239454543
12979,5840.831957046748
12980,5851.850583525814
12981,5857.869118437437
12982,5858.88756132885
12983,5882.905911748835
12984,5849.924169247725
12985,5854.942333377416
12986,5832.960403691367
12987,5857.978379744616
12988,5849.99626109378
12989,5836.014047297065
12990,5867.031737914271
12991,5838.049332506802
12992,5854.066830637668
12993,5833.0842318714995
12994,5863.1015357745455
12995,5840.1187419146845
12996,5839.1358498614345
12997,5851.152859185953
12998,5856.169769461048
12999,5828.1865802611865
13000,5852.203291162493
13001,5847.2199017427665
13002,5852.236411581481
13003,5871.252820259792
13004,5861.269127360545
13005,5861.285332468282
13006,5851.301435169247
13007,5841.317435051393
13008,5861.333331704387
13009,5834.349124719621
13010,5853.364813690211
13011,5858.380398211012
13012,5867.395877878616
13013,5855.411252291365
13014,5868.426521049352
13015,5844.441683754433
13016,5864.456740010227
13017,5870.471689422126
13018,5845.486531597302
13019,5860.501266144709
13020,5834.5158926750955
13021,5857.530410801002
13022,5861.544820136776
13023,5857.5591202985715
13024,5870.573310904359
13025,5871.587391573928
13026,5872.601361928897
13027,5856.615221592716
13028,5867.628970190675
13029,5856.642607349907
13030,5858.656132699397
13031,5848.669545869985
13032,5854.682846494375
13033,5835.696034207135
13034,5856.709108644712
13035,5849.722069445428
13036,5843.734916249491
13037,5859.747648699002
13038,5840.760266437954
13039,5830.772769112245
13040,5853.7851563696795
13041,5836.797427859976
13042,5862.809583234768
13043,5838.821622147617
13044,5832.833544254012
13045,5828.845349211375
13046,5860.857036679072
13047,5876.868606318411
13048,5874.880057792653
13049,5841.891390767014
13050,5826.902604908671
13051,5843.913699886768
13052,5851.924675372421
13053,5854.935531038724
13054,5882.94626656075
13055,5845.956881615562
13056,5856.9673758822155
13057,5862.97774904176
13058,5850.988000777251
13059,5829.998130773749
13060,5843.008138718327
13061,5845.018024300078
13062,5851.0277872101115
13063,5851.037427141569
13064,5864.046943789624
13065,5870.05633685148
13066,5863.06560602639
13067,5837.074751015648
13068,5865.0837715226
13069,5854.092667252648
13070,5884.101437913254
13071,5871.110083213944
13072,5866.118602866313
13073,5890.126996584032
13074,5846.135264082847
13075,5865.14340508059
13076,5873.151419297178
13077,5839.15930645462
13078,5842.167066277022
13079,5866.174698490589
13080,5860.182202823633
13081,5865.189579006573
13082,5861.19682677194
13083,5856.203945854386
13084,5844.210935990683
13085,5856.217796919726
13086,5845.224528382547
13087,5838.2311301223035
13088,5880.237601884297
13089,5871.243943415969
13090,5866.250154466906
13091,5856.256234788847
13092,5874.262184135684
13093,5851.268002263465
13094,5866.273688930403
13095,5866.279243896874
13096,5863.284666925424
13097,5852.289957780772
13098,5875.295116229814
13099,5847.300142041627
13100,5849.305034987471
13101,5855.309794840794
13102,5837.314421377236
13103,5842.318914374631
13104,5842.323273613012
13105,5844.327498874614
13106,5842.331589943878
13107,5858.335546607451
13108,5837.339368654196
13109,5879.343055875187
13110,5840.346608063722
13111,5843.3500250153165
13112,5846.353306527714
13113,5867.356452400885
13114,5841.359462437034
13115,5823.3623364405985
13116,5868.365074218253
13117,5843.367675578915
13118,5856.370140333745
13119,5868.372468296153
13120,5859.374659281794
13121,5841.3767131085815
13122,5851.378629596682
13123,5863.380408568521
13124,5828.382049848785
13125,5878.383553264426
13126,5859.384918644663
13127,5863.386145820986
13128,5884.387234627154
13129,5856.388184899203
13130,5852.388996475451
13131,5855.389669196488
13132,5856.390202905195
13133,5872.390597446733
13134,5872.3908526685545
13135,5854.3909684204
13136,5872.390944554304
13137,5864.390780924597
13138,5848.390477387903
13139,5874.390033803151
13140,5840.389450031569
13141,5866.38872593669
13142,5875.387861384354
13143,5860.38685624271
13144,5876.385710382215
13145,5873.384423675641
13146,5848.382995998077
13147,5858.381427226925
13148,5845.379717241908
13149,5844.377865925069
13150,5879.375873160776
13151,5859.373738835718
13152,5873.371462838913
13153,5875.369045061707
13154,5875.366485397775
13155,5858.363783743125
13156,5868.360939996098
13157,5891.357954057369
13158,5870.354825829952
13159,5874.3515552191975
13160,5867.348142132796
13161,5862.344586480781
13162,5845.340888175527
13163,5857.337047131753
13164,5849.333063266525
13165,5846.328936499254
13166,5864.324666751702
13167,5869.32025394798
13168,5878.315698014547
13169,5835.310998880217
13170,5887.306156476157
13171,5841.30117073589
13172,5854.29604159529
13173,5842.290768992592
13174,5870.285352868388
13175,5851.279793165627
13176,5863.274089829618
13177,5852.2682428080325
13178,5885.262252050903
13179,5851.256117510622
13180,5871.2498391419485
13181,5874.2434169020025
13182,5862.236850750271
13183,5873.230140648606
13184,5873.223286561224
13185,5897.21628845471
13186,5860.209146298016
13187,5885.201860062462
13188,5869.194429721736
13189,5871.1868552518945
13190,5857.179136631365
13191,5865.1712738409415
13192,5861.163266863793
13193,5851.155115685457
13194,5904.146820293839
13195,5892.138380679218
13196,5881.129796834247
13197,5839.121068753946
13198,5853.112196435709
13199,5867.103179879301
13200,5880.09401908686
13201,5872.084714062895
13202,5866.075264814286
13203,5872.065671350289
13204,5876.055933682528
13205,5862.046051824999
13206,5876.036025794072
13207,5851.025855608486
13208,5852.015541289354
13209,5868.005082860158
13210,5860.99448034675
13211,5878.983733777356
13212,5870.972843182568
13213,5876.961808595352
13214,5846.9506300510375
13215,5869.93930758733
13216,5865.927841244297
13217,5889.916231064379
13218,5898.904477092379
13219,5861.89257937547
13220,5871.880537963189
13221,5860.868352907441
13222,5871.856024262492
13223,5874.8435520849725
13224,5868.83093643388
13225,5852.81817737057
13226,5878.805274958761
13227,5859.792229264531
13228,5828.779040356319
13229,5877.765708304921
13230,5873.752233183491
13231,5831.73861506754
13232,5857.724854034935
13233,5841.710950165895
13234,5836.696903542995
13235,5852.682714251159
13236,5847.668382377664
13237,5845.653908012136
13238,5864.639291246547
13239,5823.624532175219
13240,5887.609630894819
13241,5858.594587504354
13242,5858.57940210518
13243,5882.564074800987
13244,5862.548605697811
13245,5867.532994904022
13246,5842.517242530329
13247,5849.501348689772
13248,5862.485313497729
13249,5852.4691370719065
13250,5870.45281953234
13251,5874.436361001395
13252,5849.419761603763
13253,5832.403021466458
13254,5859.386140718818
13255,5871.3691194925
13256,5853.351957921483
13257,5869.334656142057
13258,5866.3172142928315
13259,5864.299632514725
13260,5860.28191095097
13261,5870.264049747104
13262,5860.246049050971
13263,5890.22790901272
13264,5873.209629784802
13265,5851.191211521967
13266,5885.172654381259
13267,5856.153958522023
13268,5878.135124105889
13269,5830.116151296784
13270,5858.097040260916
13271,5872.077791166784
13272,5856.058404185164
13273,5878.038879489117
13274,5883.019217253977
13275,5857.999417657355
13276,5877.979480879133
13277,5848.9594071014635
13278,5870.939196508765
13279,5889.918849287719
13280,5867.89836562727
13281,5861.877745718618
13282,5852.856989755222
13283,5863.836097932788
13284,5846.815070449277
13285,5843.793907504894
13286,5838.772609302088
13287,5870.751176045547
13288,5847.729607942199
13289,5864.707905201204
13290,5862.686068033953
13291,5870.664096654067
13292,5864.641991277391
13293,5851.619752121989
13294,5845.597379408147
13295,5872.574873358363
13296,5832.552234197347
13297,5860.529462152019
13298,5859.5065574515
13299,5869.483520327117
13300,5844.48599203803
13301,5878.462690768676
13302,5887.439257782602
13303,5866.415693319902
13304,5824.3919976228535
13305,5824.3681709359125
13306,5807.344213505714
13307,5828.320125581062
13308,5801.295907412931
13309,5821.27155925446
13310,5820.247081360949
13311,5823.222473989855
13312,5814.1977374007865
13313,5818.172871855504
13314,5816.147877617912
13315,5833.122754954056
13316,5829.09750413212
13317,5834.072125422419
13318,5835.046619097399
13319,5827.02098543163
13320,5836.995224701805
13321,5798.969337186728
13322,5798.943323167323
13323,5833.917182926616
13324,5833.89091674974
13325,5823.864524923927
13326,5833.838007738504
13327,5820.811365484887
13328,5818.784598456581
13329,5817.757706949173
13330,5854.730691260324
13331,5821.703551689772
13332,5848.676288539321
13333,5819.648902112839
13334,5846.6213927162535
13335,5842.593760657546
13336,5832.566006246749
13337,5841.538129795939
13338,5852.510131619233
13339,5837.482012032784
13340,5832.453771354776
13341,5817.425409905419
13342,5829.396928006941
13343,5840.3683259835925
13344,5823.339604161629
13345,5833.310762869316
13346,5816.281802436919
13347,5825.2527231967
13348,5832.223525482912
13349,5843.194209631794
13350,5837.164775981569
13351,5843.135224872431
13352,5826.105556646547
13353,5836.075771648049
13354,5816.045870223033
13355,5822.0158527195445
13356,5843.98571948758
13357,5821.955470879084
13358,5831.9251072479365
13359,5825.894628949951
13360,5835.864036342871
13361,5841.833329786363
13362,5846.802509642009
13363,5822.771576273303
13364,5842.740530045648
13365,5821.709371326343
13366,5836.678100484586
13367,5807.646717891464
13368,5848.6152239199455
13369,5831.583618944878
13370,5835.551903342984
13371,5810.52007749285
13372,5828.488141774923
13373,5820.456096571506
13374,5812.423942266753
13375,5818.39167924666
13376,5820.359307899058
13377,5832.326828613614
13378,5800.2942417818185
13379,5861.26154779698
13380,5843.228747054226
13381,5834.195839950485
13382,5845.1628268844925
13383,5832.129708256776
13384,5867.096484469655
13385,5846.063155927231
13386,5848.029723035382
13387,5831.996186201758
13388,5855.962545835774
13389,5825.928802348603
13390,5835.894956153171
13391,5845.861007664147
13392,5831.8269572979425
13393,5846.792805472702
13394,5836.758552608296
13395,5844.7241991263145
13396,5843.689745450064
13397,5834.655192004558
13398,5842.620539216507
13399,5860.585787514321
13400,5815.5509373280975
13401,5870.515989089612
13402,5826.480943232318
13403,5818.445800191336
13404,5851.4105604034485
13405,5821.375224307091
13406,5831.339792342351
13407,5862.304264950953
13408,5832.268642576261
13409,5852.232925663262
13410,5832.197114658568
13411,5830.161210010404
13412,5844.125212168601
13413,5834.089121584593
13414,5835.052938711407
13415,5834.016664003654
13416,5866.980297917531
13417,5835.9438409108025
13418,5847.9072934427995
13419,5850.870655974414
13420,5853.833928968089
13421,5831.797112887811
13422,5829.760208199105
13423,5856.723215369028
13424,5830.686134866159
13425,5848.648967160591
13426,5853.61171272393
13427,5849.574372029283
13428,5845.536945551248
13429,5831.4994337659155
13430,5849.461837150853
13431,5842.4241561851
13432,5821.386391349165
13433,5833.348543125011
13434,5854.310611996053
13435,5849.272598447151
13436,5859.234502964598
13437,5860.196326036116
13438,5850.158068150851
13439,5862.1197297993585
13440,5842.081311473604
13441,5856.042813666947
13442,5854.0042368741415
13443,5826.965581591324
13444,5862.926848316007
13445,5826.888037547068
13446,5829.849149784751
13447,5816.810185530648
13448,5833.771145287698
13449,5817.7320295601785
13450,5843.6928388536935
13451,5832.653573675173
13452,5859.61423453286
13453,5827.574821936302
13454,5833.535336396348
13455,5839.495778425136
13456,5818.456148536089
13457,5829.416447243903
13458,5826.3766750645445
13459,5816.336832515234
13460,5834.29692011445
13461,5810.25693838191
13462,5826.216887838569
13463,5853.176769006609
13464,5831.136582409433
13465,5859.096328571654
13466,5815.056008019089
13467,5809.0156212787515
13468,5818.975168878842
13469,5838.93465134874
13470,5831.894069218996
13471,5839.853423021326
13472,5861.812713288598
13473,5831.771940554829
13474,5853.731105355173
13475,5855.690208225917
13476,5831.649249704467
13477,5857.608230329346
13478,5837.567150640182
13479,5844.526011177701
13480,5853.484812483715
13481,5835.443555101122
13482,5839.402239573888
13483,5868.3608664470485
13484,5846.31943626669
13485,5833.277949579949
13486,5856.2364069350015
13487,5848.194808881053
13488,5836.153155968333
13489,5868.111448748084
13490,5849.069687772553
13491,5860.027873594988
13492,5849.98600676962
13493,5860.944087851666
13494,5845.902117397311
13495,5844.860095963702
13496,5847.818024108945
13497,5831.775902392088
13498,5818.733731373118
13499,5833.691511612952
13500,5845.649243673424
13501,5847.606928117284
13502,5842.564565508182
13503,5851.522156410662
13504,5853.479701390157
13505,5837.437201012974
13506,5840.3946558462885
13507,5865.352066458138
13508,5804.30943341741
13509,5850.2667572938335
13510,5852.2240386579715
13511,5838.181278081212
13512,5833.1384761357585
13513,5803.095633394623
13514,5822.052750431615
13515,5816.0098278213345
13516,5820.966866139161
13517,5851.9238659612465
13518,5820.880827864508
13519,5829.837752426615
13520,5832.794640225984
13521,5859.751491841766
13522,5807.708307853843
13523,5844.665088842812
13524,5832.621835389984
13525,5841.5785480773675
13526,5821.535227487667
13527,5836.491874204266
13528,5811.448488811227
13529,5830.405071893274
13530,5837.361624035788
13531,5830.318145824799
13532,5843.274637846975
13533,5822.2311006896125
13534,5825.187534940628
13535,5826.143941188552
13536,5834.100320022516
13537,5850.056672032242
13538,5823.012997808042
13539,5825.969297940798
13540,5839.925573021961
13541,5866.881823643539
13542,5824.838050398087
13543,5845.794253878699
13544,5829.750434679001
13545,5831.706593393136
13546,5833.662730615763
13547,5848.61884694204
13548,5842.57494296762
13549,5833.531019288639
13550,5824.487076501711
13551,5846.443115203912
13552,5826.399135992779
13553,5855.355139466293
13554,5830.311126222876
13555,5841.267096861377
13556,5840.223051981067
13557,5820.178992181628
13558,5836.134918063142
13559,5850.090830226086
13560,5830.046729271317
13561,5829.002615800069
13562,5851.95849041394
13563,5823.914353714884
13564,5834.8702063052
13565,5824.826048787524
13566,5849.781881764822
13567,5817.737705840378
13568,5861.693521617785
13569,5835.649329700936
13570,5844.6051306940135
13571,5834.560925201486
13572,5829.5167138280885
13573,5844.472497178825
13574,5831.428275858948
13575,5824.384050473957
13576,5840.339821629588
13577,5828.295589931801
13578,5848.251355986772
13579,5850.207120400887
13580,5855.162883780727
13581,5841.1186467330635
13582,5835.0744098648465
13583,5841.030173783198
13584,5830.985939095398
13585,5809.941706408879
13586,5823.897476331216
13587,5850.8532494701185
13588,5832.809026433415
13589,5827.764807829052
13590,5855.72059426508
13591,5866.6763863496435
13592,5827.632184690975
13593,5833.587989897382
13594,5835.543802577242
13595,5825.4996233389875
13596,5819.455452791102
13597,5823.411291542108
13598,5809.367140200558
13599,5825.3229993750265
13600,5836.278869674096
13601,5842.2347517063545
13602,5835.190646080382
13603,5853.14655340474
13604,5853.102474287967
13605,5840.058409338565
13606,5842.01435916499
13607,5816.970324375647
13608,5824.926305578873
13609,5824.882303382939
13610,5828.838318396029
13611,5842.794351226236
13612,5822.750402481555
13613,5841.706472769869
13614,5839.662562698943
13615,5835.618672876411
13616,5847.574803909773
13617,5843.530956406378
13618,5825.487130973421
13619,5805.443328217929
13620,5841.399548746755
13621,5828.355793166566
13622,5849.312062083839
13623,5850.2683561048425
13624,5826.224675835638
13625,5833.181021882059
13626,5842.137394849715
13627,5866.093795343968
13628,5840.050223969936
13629,5846.006681332476
13630,5824.9631680361745
13631,5836.919684685344
13632,5831.876231884009
13633,5852.832810235896
13634,5827.789420344429
13635,5847.746062812717
13636,5833.702738243543
13637,5839.659447239357
13638,5821.61619040227
13639,5834.572968334039
13640,5846.529781636058
13641,5811.486630909355
13642,5831.443516754577
13643,5812.400439771981
13644,5838.357400561428
13645,5839.314399722372
13646,5822.271437853849
13647,5837.228515554473
13648,5852.18563342242
13649,5838.142792055424
13650,5845.099992050765
13651,5839.057234005262
13652,5841.014518515262
13653,5857.971846176632
13654,5826.92921758475
13655,5816.886633334494
13656,5801.844094020234
13657,5844.801600235824
13658,5833.759152574591
13659,5848.716751629328
13660,5829.674397992284
13661,5813.632092255152
13662,5807.589835009065
13663,5838.547626844583
13664,5824.5054683516855
13665,5833.463360119763
13666,5850.421302737607
13667,5844.3792967934005
13668,5837.337342874711
13669,5845.295441568479
13670,5842.2535934610105
13671,5808.211799137967
13672,5809.170059184358
13673,5847.128374184532
13674,5850.086744722163
13675,5841.0451713802495
13676,5843.003654741099
13677,5842.962195386322
13678,5807.920793896821
13679,5846.879450852785
13680,5858.171500167013
13681,5836.130275751564
13682,5823.089111517761
13683,5846.048008042841
13684,5800.006965903281
13685,5791.9659856747885
13686,5791.925067932295
13687,5836.884213249942
13688,5796.84342220108
13689,5803.802695358252
13690,5803.762033293189
13691,5815.721436576801
13692,5781.680905779168
13693,5798.640441469528
13694,5808.600044216273
13695,5820.559714586939
13696,5783.519453148195
13697,5793.479260465836
13698,5813.439137104775
13699,5797.399083629033
13700,5785.3591006017305
13701,5785.31918858508
13702,5808.279348140376
13703,5799.239579827986
13704,5781.199884207344
13705,5810.1602618369425
13706,5806.120713274317
13707,5810.081239076047
13708,5800.041839797741
13709,5810.0025159940315
13710,5788.963268218564
13711,5803.924097023988
13712,5831.8850029619525
13713,5794.845986583094
13714,5813.807048437028
13715,5812.768189072344
13716,5806.729409036591
13717,5799.690708876277
13718,5826.652089136853
13719,5802.613550362708
13720,5803.575093097164
13721,5798.536717882462
13722,5807.498425259753
13723,5823.460215769099
13724,5799.422089949453
13725,5824.3840483386575
13726,5811.346091473436
13727,5799.308219889383
13728,5818.270434120954
13729,5806.232734701463
13730,5825.19512216307
13731,5799.157597036771
13732,5808.120159852397
13733,5804.082811138596
13734,5805.045551422837
13735,5811.008381231389
13736,5814.971301089322
13737,5805.934311520496
13738,5806.897413047552
13739,5824.860606191906
13740,5811.82389147374
13741,5814.787269411993
13742,5808.750740524354
13743,5821.714305327255
13744,5821.67796433586
13745,5828.641718064063
13746,5822.605567024472
13747,5811.5695117284085
13748,5825.533552685895
13749,5823.497690405648
13750,5788.461925395074
13751,5822.426258160255
13752,5801.390689205947
13753,5800.355219035567
13754,5815.31984815119
13755,5829.284577053539
13756,5812.249406241975
13757,5818.214336214493
13758,5788.1793674677165
13759,5831.144500496882
13760,5826.109735795837
13761,5810.075073857031
13762,5804.0405151715095
13763,5820.006060228905
13764,5822.971709517428
13765,5807.937463523864
13766,5832.9033227335585
13767,5831.8692876304185
13768,5845.835358696899
13769,5799.801536413997
13770,5792.767821261246
13771,5833.734213716705
13772,5811.7007142569555
13773,5811.667323357089
13774,5804.634041490705
13775,5820.600869129901
13776,5822.567806745264
13777,5841.534854805866
13778,5818.502013779258
13779,5814.4692841314545
13780,5831.4366663269375
13781,5832.4041608286425
13782,5826.371768097953
13783,5830.339488594692
13784,5818.307322777118
13785,5836.275271101918
13786,5826.243334024195
13787,5835.211511997467
13788,5820.179805473657
13789,5797.148214903089
13790,5828.116740734476
13791,5816.0853834149175
13792,5853.054143389891
13793,5810.023021103246
13794,5823.992016997196
13795,5837.961131512311
13796,5839.930365087515
13797,5822.899718160074
13798,5811.869191165592
13799,5818.838784538003
13800,5826.808498709567
13801,5852.778334110859
13802,5834.7482911707675
13803,5818.718370316484
13804,5820.688571973497
13805,5822.658896565588
13806,5810.629344514822
13807,5823.599916241542
13808,5823.5706121643625
13809,5834.541432700165
13810,5807.5123782640885
13811,5803.483449269524
13812,5817.45464612811
13813,5788.4259692497235
13814,5816.397419042477
13815,5799.368995912709
13816,5831.340700264977
13817,5809.312532502058
13818,5822.284493024933
13819,5829.256582232787
13820,5807.228800523004
13821,5810.201148291153
13822,5824.173625930992
13823,5814.146233834454
13824,5790.118972391644
13825,5813.091841990836
13826,5834.064843018461
13827,5809.037975859106
13828,5787.011240895505
13829,5806.984638508535
13830,5833.958169077208
13831,5808.931832978669
13832,5801.905630588188
13833,5798.879562279151
13834,5812.8536284230595
13835,5823.827829389524
13836,5832.802165546253
13837,5843.776637259055
13838,5802.751244891828
13839,5818.725988806554
13840,5805.700869363296
13841,5832.67588692019
13842,5802.651041833443
13843,5813.62633445732
13844,5815.601765144148
13845,5814.577334244305
13846,5843.553042106215
13847,5838.528889076344
13848,5832.504875499193
13849,5825.481001717296
13850,5816.457268071211
13851,5829.4336748995165
13852,5835.410222538806
13853,5814.386911323682
13854,5820.363741586755
13855,5823.340713658632
13856,5819.317827867915
13857,5822.295084541196
13858,5823.272484003053
13859,5818.250026576041
13860,5833.22771258069
13861,5810.205542335502
13862,5831.183516156942
13863,5840.161634359432
13864,5855.139897255355
13865,5818.118305155041
13866,5813.096858366764
13867,5823.075557196741
13868,5812.054401949124
13869,5796.033392925999
13870,5815.012530427372
13871,5824.99181475118
13872,5829.97124619327
13873,5813.950825047407
13874,5814.930551605261
13875,5817.910426156408
13876,5827.890448988322
13877,5821.870620386374
13878,5804.850940633824
13879,5830.83141001182
13880,5814.81202879939
13881,5820.792797273441
13882,5822.773715708753
13883,5809.754784377977
13884,5832.736003551625
13885,5802.717373498075
13886,5823.6988944835575
13887,5837.680566772158
13888,5837.662390625811
13889,5808.644366304294
13890,5803.626494065225
13891,5800.608774164061
13892,5813.591206854088
13893,5816.573792386426
13894,5811.556531010015
13895,5813.539422971617
13896,5817.522468515815
13897,5823.5056678850015
13898,5830.48902131938
13899,5855.472529056962
13900,5843.456191333559
13901,5823.440008382784
13902,5824.423980436041
13903,5816.408107722532
13904,5808.39239046924
13905,5822.3768289009395
13906,5809.361423240181
13907,5822.346173707297
13908,5824.33108052039
13909,5847.316143895338
13910,5825.301364045785
13911,5828.2867411831385
13912,5817.272275516569
13913,5828.257967253003
13914,5854.243816597123
13915,5827.229823751365
13916,5824.215988915911
13917,5821.2023122886885
13918,5843.18879406537
13919,5817.175434439364
13920,5841.162233601818
13921,5822.149191741613
13922,5818.13630904536
13923,5834.123585697396
13924,5809.111021879788
13925,5818.098617772319
13926,5836.086373552495
13927,5830.074289395539
13928,5822.062365474386
13929,5825.050601959684
13930,5833.038999019788
13931,5846.027556820761
13932,5830.016275526367
13933,5798.005155298074
13934,5817.994196295047
13935,5810.983398674147
13936,5800.972762589929
13937,5831.962288194638
13938,5819.9519756382115
13939,5821.941825068269
13940,5823.931836630119
13941,5811.922010466748
13942,5822.912346718826
13943,5800.902845524697
13944,5794.893507020385
13945,5797.884331339585
13946,5824.875318613662
13947,5807.866468971655
13948,5816.857782540266
13949,5841.849259443867
13950,5822.840899804488
13951,5817.832703741827
13952,5819.824671373236
13953,5793.816802813731
13954,5824.80909817598
13955,5829.801557570306
13956,5822.794181104688
13957,5829.786968884753
13958,5802.77992101378
13959,5838.773037592695
13960,5820.766318720069
13961,5826.759764492122
13962,5844.753375002712
13963,5809.747150343345
13964,5817.741090603165
13965,5850.735195868952
13966,5838.729466225131
13967,5820.723901753757
13968,5834.718502534524
13969,5826.71326864476
13970,5815.708200159425
13971,5808.703297151113
13972,5804.698559690043
13973,5832.693987844072
13974,5820.689581678678
13975,5840.685341256972
13976,5825.681266639688
13977,5816.677357885188
13978,5828.673615049458
13979,5817.670038186108
13980,5812.666627346371
13981,5818.663382579101
13982,5833.660303930777
13983,5816.657391445496
13984,5794.654645164976
13985,5825.652065128555
13986,5804.649651373187
13987,5833.647403933451
13988,5847.645322841537
13989,5810.643408127255
13990,5817.641659818032
13991,5824.640077938912
13992,5822.638662512555
13993,5817.637413559235
13994,5843.636331096843
13995,5815.635415140885
13996,5820.634665704481
13997,5830.634082798368
13998,5812.633666430893
13999,5828.633416608022
14000,5804.633333333335
14001,5833.633416608022
14002,5815.633666430893
14003,5829.634082798368
14004,5843.634665704481
14005,5823.635415140885
14006,5822.636331096843
14007,5804.637413559235
14008,5824.638662512555
14009,5829.640077938912
14010,5812.641659818032
14011,5823.643408127255
14012,5794.645322841537
14013,5820.647403933451
14014,5834.649651373187
14015,5825.652065128555
